MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Alley,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PoolQC,Fence,MiscFeature,YrSoldFac,SalePrice
20,RL,63,7584,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88,TA,TA,CBlock,531,0,505,1036,GasA,Ex,Y,SBrkr,1036,0,0,1036,0,0,1,0,3,1,TA,5,Typ,0,1953,1,312,Y,120,24,0,0,0,0,0,6,2008,WD,Normal,None,TA,TA,No,LwQ,Unf,None,Attchd,RFn,TA,TA,None,MnPrv,None,2008,
60,RL,90,14670,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,7,1966,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,410,Gd,Gd,CBlock,575,0,529,1104,GasA,Ex,Y,SBrkr,1104,884,0,1988,0,0,2,1,4,1,Gd,9,Typ,1,1966,2,480,Y,0,230,0,0,0,0,0,8,2008,WD,Normal,None,TA,TA,No,BLQ,Unf,Gd,Attchd,RFn,TA,TA,None,MnPrv,None,2008,
20,RL,74,8856,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143,TA,TA,CBlock,621,52,503,1176,GasA,TA,Y,SBrkr,1176,0,0,1176,1,0,1,0,3,1,TA,6,Typ,2,1957,1,292,Y,0,88,0,0,95,0,0,5,2008,WD,Normal,None,TA,TA,No,ALQ,LwQ,Gd,Attchd,RFn,TA,TA,None,None,None,2008,
20,RL,82,9840,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1998,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,1053,0,195,1248,GasA,TA,Y,SBrkr,1440,0,0,1440,1,0,2,0,2,1,Gd,7,Typ,0,1959,1,480,Y,150,0,0,0,256,0,0,6,2008,WD,Normal,None,TA,TA,No,ALQ,Unf,None,Attchd,RFn,TA,TA,None,None,None,2008,
20,RL,90,13200,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,187,TA,TA,CBlock,958,0,437,1395,GasA,Ex,Y,SBrkr,1570,0,0,1570,1,0,1,0,3,1,TA,5,Typ,1,1958,2,441,Y,490,0,0,0,0,0,0,5,2008,WD,Normal,None,TA,TA,No,LwQ,Unf,TA,Attchd,RFn,TA,TA,None,None,None,2008,
20,RL,75,10425,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,774,0,330,1104,GasA,Gd,Y,SBrkr,1104,0,0,1104,1,0,1,0,3,1,TA,5,Typ,0,1956,1,384,Y,0,0,0,0,0,0,0,4,2008,WD,Normal,None,TA,TA,No,Rec,Unf,None,Attchd,RFn,TA,TA,None,None,None,2008,
20,RL,60,11556,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,1952,Gable,CompShg,MetalSd,MetalSd,Stone,52,TA,TA,CBlock,148,0,572,720,GasA,Ex,Y,FuseA,882,0,0,882,1,0,1,0,2,1,Gd,4,Typ,0,1952,1,240,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,None,TA,TA,No,Rec,Unf,None,Attchd,Unf,TA,TA,None,MnPrv,None,2008,
20,RL,102,9373,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,84,TA,TA,CBlock,500,196,456,1152,GasA,TA,Y,SBrkr,1152,0,0,1152,0,0,1,1,3,1,TA,6,Typ,0,1971,2,636,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,None,TA,TA,No,Rec,LwQ,None,Detchd,Unf,TA,TA,None,None,None,2008,
20,RL,67,12774,Pave,Reg,Lvl,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,624,128,232,984,GasW,TA,N,SBrkr,950,0,0,950,0,0,1,0,2,1,TA,5,Typ,0,1953,2,400,Y,0,32,0,0,0,0,0,7,2008,WD,Normal,None,TA,TA,No,BLQ,LwQ,None,Detchd,Unf,TA,TA,None,GdWo,None,2008,
20,RL,95,14250,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,Plywood,Plywood,BrkFace,360,TA,TA,CBlock,0,0,998,998,GasA,TA,Y,SBrkr,1790,0,0,1790,0,0,2,0,3,1,TA,6,Typ,2,1957,2,540,Y,0,40,0,0,0,0,1500,9,2008,WD,Normal,None,TA,TA,No,Unf,Unf,Gd,Attchd,Fin,TA,TA,None,None,Shed,2008,
20,RL,71,8838,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1957,1982,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,0,0,0,0,GasA,Gd,Y,SBrkr,1764,0,0,1764,0,0,2,1,4,1,TA,7,Maj2,1,1957,1,301,Y,0,72,0,0,0,0,0,10,2008,WD,Normal,None,None,None,None,None,None,TA,Attchd,Fin,TA,TA,None,None,None,2008,
90,RL,76,12436,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,0,0,1824,1824,GasA,Fa,Y,FuseA,1824,0,0,1824,0,0,2,0,5,2,TA,9,Typ,0,1958,2,484,Y,0,0,0,0,0,0,0,1,2008,WD,Normal,None,TA,TA,No,Unf,Unf,None,Detchd,Unf,TA,TA,None,None,None,2008,
20,RL,60,10122,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,Slab,0,0,0,0,GasA,TA,N,SBrkr,869,0,0,869,0,0,1,0,1,1,TA,3,Typ,0,1948,1,390,N,0,0,66,0,0,0,0,8,2008,WD,Normal,None,None,None,None,None,None,None,Detchd,Unf,Fa,TA,None,GdPrv,None,2008,
50,RL,45,7506,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,0,0,747,747,GasA,TA,Y,SBrkr,747,412,0,1159,0,0,1,0,3,1,TA,5,Typ,0,1932,1,288,N,84,0,96,0,0,0,0,5,2008,WD,Normal,None,TA,TA,No,Unf,Unf,None,Detchd,Unf,Fa,TA,None,None,None,2008,
30,RL,60,5400,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1940,2005,Gambrel,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,0,0,672,672,GasA,Gd,Y,SBrkr,672,0,0,672,0,0,1,0,2,1,TA,4,Typ,0,1997,1,308,N,88,108,0,0,0,0,0,7,2008,WD,Normal,None,TA,TA,No,Unf,Unf,None,Detchd,Unf,TA,TA,None,None,None,2008,
50,RL,60,10836,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,0,0,892,892,GasA,Ex,Y,SBrkr,1254,182,0,1436,0,1,1,0,3,1,TA,7,Typ,1,1968,4,1488,N,0,0,100,0,0,0,0,6,2008,WD,Normal,Grvl,TA,TA,No,Unf,Unf,Gd,Detchd,Unf,Fa,TA,None,GdWo,None,2008,
20,RL,78,10180,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,744,0,168,912,GasA,TA,Y,SBrkr,1044,0,0,1044,0,1,1,1,3,1,TA,5,Typ,1,1990,2,372,Y,200,48,0,0,0,0,450,6,2008,WD,Normal,None,TA,TA,No,Rec,Unf,Fa,Attchd,Fin,TA,TA,None,GdWo,Shed,2008,
20,RL,76,11355,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125,TA,TA,CBlock,637,0,675,1312,GasA,Ex,Y,SBrkr,1312,0,0,1312,0,0,1,1,3,1,TA,6,Typ,1,1958,2,495,Y,0,304,144,0,0,0,6500,4,2008,WD,Normal,None,TA,TA,No,BLQ,Unf,Gd,Attchd,RFn,TA,TA,None,MnPrv,Othr,2008,
20,RL,87,12929,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1993,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,276,TA,TA,CBlock,697,0,384,1081,GasA,TA,Y,SBrkr,1081,0,0,1081,1,0,1,0,3,1,TA,5,Typ,0,1960,1,401,Y,36,82,0,0,0,0,0,6,2008,WD,Normal,None,TA,TA,Gd,GLQ,Unf,None,CarPort,Unf,TA,TA,None,None,None,2008,
20,RL,60,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,432,0,444,876,GasA,TA,Y,SBrkr,876,0,0,876,0,0,1,0,2,1,TA,5,Typ,1,1972,2,576,Y,0,0,0,0,0,0,0,2,2008,WD,Abnorml,None,Fa,TA,No,LwQ,Unf,TA,Detchd,Unf,TA,TA,None,None,None,2008,
20,RL,80,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,PConc,476,488,292,1256,GasA,Gd,Y,FuseA,1256,0,0,1256,1,0,1,1,3,1,Gd,6,Typ,0,1959,1,311,Y,0,240,0,0,0,0,0,5,2008,WD,Normal,None,TA,TA,No,BLQ,Rec,None,Attchd,RFn,TA,TA,None,None,None,2008,
20,RL,80,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,BrkFace,MetalSd,None,0,TA,TA,CBlock,520,319,188,1027,GasA,TA,Y,SBrkr,1027,0,0,1027,0,1,1,0,3,1,TA,6,Typ,0,1962,1,299,Y,0,0,0,0,0,0,0,11,2008,WD,Normal,None,TA,TA,No,BLQ,Rec,None,Attchd,Unf,TA,TA,None,None,None,2008,
50,RL,60,8064,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,315,0,453,768,GasA,Ex,Y,SBrkr,819,501,0,1320,0,0,2,0,3,1,TA,5,Typ,0,1994,2,576,Y,108,0,0,0,0,0,0,9,2008,WD,Normal,None,TA,TA,No,ALQ,Unf,None,Detchd,Unf,TA,TA,None,GdWo,None,2008,
45,RL,64,6390,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1.5Unf,6,7,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,0,0,936,936,GasA,TA,Y,FuseA,984,0,0,984,1,0,1,0,2,1,TA,4,Typ,0,1954,1,280,Y,0,0,0,0,0,0,0,6,2008,WD,Normal,None,TA,TA,No,Unf,Unf,None,Detchd,Unf,TA,TA,None,GdWo,None,2008,
50,RL,60,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,673,0,181,854,GasA,Fa,Y,FuseA,854,424,0,1278,0,0,1,0,4,1,TA,6,Typ,0,1954,1,240,Y,0,0,0,0,0,0,0,4,2008,WD,Normal,None,TA,TA,No,Rec,Unf,None,Attchd,Unf,TA,TA,None,MnWw,None,2008,
90,RL,113,8513,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,5,1961,1961,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,0,0,1800,1800,GasA,TA,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,TA,10,Typ,0,0,0,0,N,0,0,0,0,0,0,0,11,2008,WD,Abnorml,None,TA,TA,Av,Unf,Unf,None,None,None,None,None,None,None,None,2008,
50,RL,60,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,1955,1967,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,370,0,398,768,GasA,Gd,Y,SBrkr,1024,564,0,1588,0,0,1,1,3,1,TA,6,Typ,0,1955,2,480,Y,0,0,0,0,0,0,0,3,2008,WD,Normal,None,TA,TA,Mn,GLQ,Unf,None,Detchd,Unf,TA,TA,None,None,None,2008,
20,RL,60,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,0,0,825,825,GasA,TA,Y,FuseA,825,0,0,825,0,1,1,0,2,1,TA,4,Typ,0,1954,1,350,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,None,TA,TA,No,Unf,Unf,None,Attchd,Unf,TA,TA,None,None,None,2008,
20,RL,69,7590,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,0,0,1117,1117,GasA,Ex,Y,SBrkr,1117,0,0,1117,0,0,1,0,3,1,TA,6,Typ,0,1963,1,264,Y,0,0,0,0,0,0,0,5,2008,COD,Normal,None,TA,TA,No,Unf,Unf,None,Attchd,Unf,TA,TA,None,None,None,2008,
20,RM,56,9836,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,96,0,96,192,GasA,Gd,N,SBrkr,1133,0,0,1133,1,0,1,0,3,1,TA,7,Typ,0,2008,1,308,Y,0,175,0,0,0,0,0,12,2008,WD,Abnorml,Grvl,TA,TA,No,GLQ,Unf,None,Detchd,Unf,TA,TA,None,None,None,2008,
50,RM,57,9184,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2005,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,BrkTil,0,0,780,780,GasA,Ex,Y,SBrkr,948,375,0,1323,0,0,1,0,3,1,TA,6,Typ,0,1948,2,400,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,Grvl,TA,TA,No,Unf,Unf,None,Detchd,Unf,TA,TA,None,None,None,2008,
70,RM,80,4800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1910,2003,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,0,0,680,680,GasA,Fa,N,SBrkr,680,680,0,1360,0,0,1,0,2,1,TA,6,Typ,0,1910,1,330,Y,192,50,0,0,0,0,0,1,2008,WD,Normal,Grvl,TA,Fa,No,Unf,Unf,None,Attchd,Unf,Fa,TA,None,None,None,2008,
30,RM,60,4800,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,0,0,672,672,GasA,TA,Y,SBrkr,672,0,0,672,0,0,1,0,2,1,TA,4,Typ,0,1950,1,256,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,None,Fa,TA,No,Unf,Unf,None,Detchd,Unf,TA,TA,None,MnPrv,None,2008,
75,RM,60,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,7,1915,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,BrkTil,0,0,728,728,GasA,Gd,Y,SBrkr,728,728,0,1456,0,0,1,1,4,1,Gd,7,Typ,0,1915,1,308,N,0,0,248,0,0,0,0,6,2008,WD,Normal,None,TA,TA,No,Unf,Unf,None,Detchd,Unf,Fa,Fa,None,None,None,2008,
190,RM,63,11426,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,1910,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,Stone,0,0,828,828,GasA,Gd,Y,FuseA,828,658,108,1594,0,0,2,0,3,2,TA,9,Typ,0,0,0,0,N,0,172,109,0,0,0,0,6,2008,WD,Normal,Grvl,TA,TA,No,Unf,Unf,None,None,None,None,None,None,None,None,2008,
50,RM,63,7628,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1940,1985,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,BrkTil,0,0,801,801,GasA,Gd,Y,FuseA,1095,561,0,1656,0,0,2,0,2,1,TA,8,Mod,0,1958,2,440,Y,187,0,0,0,0,0,0,5,2008,WD,Normal,None,TA,TA,No,Unf,Unf,None,Detchd,Unf,TA,TA,None,None,None,2008,
50,RM,81,7308,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0,Fa,Fa,BrkTil,360,0,576,936,GasA,Gd,N,FuseA,960,780,0,1740,0,0,1,0,2,1,Ex,6,Typ,1,1920,1,225,N,0,0,236,0,0,0,0,6,2008,WD,Normal,None,TA,TA,No,Rec,Unf,Gd,Detchd,Unf,Fa,Fa,None,None,None,2008,
30,RM,60,5400,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,6,1920,2006,Gable,CompShg,Stucco,Stucco,None,0,Gd,TA,CBlock,0,0,931,931,GasA,TA,Y,SBrkr,1027,0,0,1027,0,1,1,0,2,1,Gd,5,Typ,1,0,0,0,N,0,28,0,0,0,0,0,2,2008,WD,Normal,None,TA,TA,No,Unf,Unf,TA,None,None,None,None,None,None,None,2008,
190,RM,60,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,590,0,294,884,GasA,TA,Y,SBrkr,884,552,0,1436,0,0,2,0,3,2,TA,8,Typ,2,1940,2,828,Y,0,0,126,0,0,0,0,5,2008,Con,Normal,Grvl,TA,TA,No,BLQ,Unf,Gd,Detchd,Unf,TA,TA,None,None,None,2008,
30,RM,60,6756,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1910,1950,Mansard,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,0,0,481,481,GasA,TA,N,FuseA,899,0,0,899,0,0,1,0,2,1,TA,5,Typ,0,1930,1,200,P,0,0,96,0,0,0,0,9,2008,WD,Normal,None,TA,Gd,No,Unf,Unf,None,Detchd,Unf,Fa,TA,None,None,None,2008,
50,RM,44,5914,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,9,1890,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0,TA,TA,BrkTil,0,0,684,684,GasA,Gd,Y,SBrkr,684,396,0,1080,0,0,1,0,3,1,Gd,5,Typ,0,0,0,0,N,0,165,30,0,0,0,0,9,2008,WD,Normal,Grvl,Fa,TA,No,Unf,Unf,None,None,None,None,None,None,None,None,2008,
50,RM,75,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,445,0,459,904,GasA,Ex,Y,FuseA,904,595,0,1499,0,0,1,0,3,1,TA,5,Typ,1,1959,3,869,Y,0,20,0,0,0,0,0,6,2008,WD,Normal,None,TA,TA,No,Rec,Unf,Po,Detchd,Unf,TA,Gd,None,None,None,2008,
20,RM,62,7311,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,5,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,0,0,407,407,GasA,TA,N,FuseA,407,0,0,407,0,0,1,0,1,1,TA,3,Typ,0,1949,1,297,Y,76,0,120,0,0,0,0,3,2008,WD,Abnorml,None,TA,TA,No,Unf,Unf,None,Detchd,Unf,Fa,TA,None,None,None,2008,
20,RM,103,12205,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,1,1949,1992,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,0,0,448,448,GasA,Gd,Y,SBrkr,1588,0,0,1588,0,0,2,0,5,1,TA,6,Maj2,0,0,0,0,N,0,0,0,0,0,0,0,12,2008,WD,Abnorml,None,Fa,Fa,No,Unf,Unf,None,None,None,None,None,None,MnPrv,None,2008,
190,RM,69,9142,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,2006,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,BrkTil,0,0,797,797,GasA,TA,N,FuseA,830,797,0,1627,0,0,2,0,4,2,TA,10,Typ,0,1950,2,420,N,192,0,60,0,0,0,0,2,2008,WD,Normal,None,Fa,TA,No,Unf,Unf,None,Detchd,Unf,Fa,Po,None,None,None,2008,
75,RM,53,5350,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,BrkTil,116,0,508,624,GasA,Ex,Y,SBrkr,730,720,0,1450,0,0,1,0,3,1,TA,7,Typ,0,1935,1,288,Y,0,192,0,0,0,0,0,3,2008,WD,Normal,None,TA,TA,No,BLQ,Unf,None,Detchd,Unf,TA,TA,None,MnPrv,None,2008,
50,RM,69,9143,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1900,2003,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,0,0,346,346,GasA,Ex,Y,SBrkr,709,308,0,1017,0,0,1,0,2,1,TA,5,Typ,0,1961,1,308,N,0,0,139,0,0,0,0,5,2008,WD,Normal,Grvl,TA,TA,No,Unf,Unf,None,Detchd,Unf,TA,TA,None,None,None,2008,
190,RM,60,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1920,1960,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,234,0,739,973,GasA,TA,Y,FuseP,1377,973,0,2350,0,0,2,0,4,2,TA,10,Typ,0,1930,2,393,Y,0,0,219,0,0,0,0,4,2008,WD,Normal,Grvl,TA,TA,No,Rec,Unf,None,2Types,Unf,TA,TA,None,None,None,2008,
70,RM,60,6000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1905,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,BrkTil,0,0,572,572,GasA,Ex,Y,SBrkr,884,656,0,1540,0,0,1,1,3,1,Gd,7,Typ,0,0,0,0,N,240,77,0,0,0,0,0,2,2008,WD,Normal,Grvl,Fa,TA,No,Unf,Unf,None,None,None,None,None,None,None,None,2008,
70,RM,60,11340,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,2,1,1920,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Fa,Fa,BrkTil,0,0,723,723,GasA,TA,N,SBrkr,723,363,0,1086,0,0,1,0,2,1,TA,5,Maj1,0,1920,2,400,N,0,24,144,0,0,0,0,11,2008,ConLD,Normal,None,Fa,Fa,No,Unf,Unf,None,Detchd,Unf,Fa,Po,None,None,None,2008,
70,RM,60,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1890,1999,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,BrkTil,0,0,1313,1313,GasW,Gd,Y,SBrkr,1313,1182,0,2495,0,0,2,0,5,1,TA,10,Typ,1,1950,2,342,Y,0,299,0,0,0,0,0,12,2008,WD,Normal,None,TA,TA,Mn,Unf,Unf,Gd,Detchd,Unf,TA,Fa,None,None,None,2008,
20,RM,65,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,164,TA,TA,CBlock,200,0,784,984,GasA,Gd,Y,SBrkr,984,0,0,984,1,0,1,0,2,1,Fa,5,Typ,0,1959,1,308,N,0,0,0,0,0,0,0,6,2008,WD,Normal,None,TA,TA,No,Rec,Unf,None,Detchd,Unf,TA,TA,None,None,None,2008,
20,RM,52,8516,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1958,2006,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,0,0,869,869,GasA,TA,Y,SBrkr,1093,0,0,1093,0,0,1,0,2,1,TA,5,Typ,0,1959,1,308,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,None,TA,TA,No,Unf,Unf,None,Detchd,Unf,TA,TA,None,None,None,2008,
30,RL,55,7111,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1928,1983,Gable,CompShg,WdShing,Wd Shng,None,0,Gd,Gd,BrkTil,406,273,329,1008,GasA,TA,Y,SBrkr,1143,0,0,1143,0,0,1,0,2,1,TA,5,Typ,1,1992,1,288,Y,265,0,0,0,0,0,0,7,2008,WD,Normal,None,TA,TA,No,LwQ,BLQ,Po,Detchd,Unf,TA,TA,None,GdPrv,None,2008,
